Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668905818,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1668905819,1,,Aggregated,0.000000,0.000000,170,170,170,170,170,170,170,170,170,170,170,5,0,170.0,165.41590000000005,150.4763,174.6249000000002,129.0
1668905820,2,,Aggregated,0.000000,0.000000,160,170,170,170,180,180,180,180,180,180,180,17,0,160.0,165.36818235294115,150.4763,183.61399999999995,129.0
1668905821,3,,Aggregated,0.000000,0.000000,170,170,180,180,190,230,240,240,240,240,240,33,0,170.0,173.40051818181814,150.4763,240.7307999999997,129.0
1668905822,4,,Aggregated,3.000000,0.000000,160,170,170,170,190,210,230,240,240,240,240,57,0,160.0,168.61720526315793,150.4763,240.7307999999997,129.0
1668905823,5,,Aggregated,6.000000,0.000000,170,170,180,180,190,200,230,240,240,240,240,86,0,170.0,170.36579302325583,150.4763,240.7307999999997,129.0
1668905824,7,,Aggregated,8.250000,0.000000,170,180,180,180,190,200,220,230,240,240,240,119,0,170.0,172.62644705882357,150.4763,240.7307999999997,129.0
1668905825,8,,Aggregated,11.400000,0.000000,170,180,180,190,200,210,230,230,240,240,240,158,0,170.0,174.83736012658227,149.38110000000026,240.7307999999997,129.0
1668905827,9,,Aggregated,14.500000,0.000000,170,180,190,200,210,220,230,240,240,240,240,198,0,170.0,178.9142025252526,149.38110000000026,240.7307999999997,129.0
1668905828,10,,Aggregated,17.000000,0.000000,180,190,200,210,220,240,250,250,280,280,280,238,0,180.0,184.0640344537815,148.58680000000035,284.4943000000004,129.0
1668905829,11,,Aggregated,22.000000,0.000000,180,200,210,220,230,250,270,290,310,310,310,285,0,180.0,191.0047112280702,148.58680000000035,311.0464000000004,129.0
1668905830,12,,Aggregated,23.800000,0.000000,190,210,220,230,260,320,370,400,450,450,450,328,0,190.0,203.9196320121952,148.58680000000035,450.64110000000034,129.0
1668905831,13,,Aggregated,28.400000,0.000000,200,220,240,250,290,330,370,400,450,450,450,373,0,200.0,212.2274965147454,148.58680000000035,450.64110000000034,129.0
1668905832,14,,Aggregated,31.100000,0.000000,210,230,250,270,310,340,380,400,450,450,450,420,0,210.0,220.71336976190491,148.58680000000035,450.64110000000034,129.0
1668905833,15,,Aggregated,34.200000,0.000000,210,240,270,280,330,370,410,430,450,450,450,463,0,210.0,229.66846177105847,148.58680000000035,450.64110000000034,129.0
1668905834,16,,Aggregated,37.300000,0.000000,220,250,280,290,350,390,420,450,610,610,610,508,0,220.0,238.31315511811027,148.58680000000035,609.6614000000002,129.0
1668905835,17,,Aggregated,39.500000,0.000000,230,270,290,310,370,410,450,480,610,610,610,554,0,230.0,247.77128429602902,148.58680000000035,609.6614000000002,129.0
1668905836,18,,Aggregated,40.700000,0.000000,240,270,300,330,400,440,490,520,610,610,610,598,0,240.0,257.1578285953179,148.58680000000035,609.6614000000002,129.0
