Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668907109,50,,Aggregated,5.000000,0.000000,9600,9900,10000,10000,11000,12000,12000,12000,12000,12000,12000,808,0,9600.0,8272.137837623768,523.1164999999995,12082.1258,129.0
1668907110,50,,Aggregated,5.000000,0.000000,9600,9900,10000,10000,11000,12000,12000,12000,12000,12000,12000,813,0,9600.0,8281.339973554741,523.1164999999995,12082.1258,129.0
1668907111,50,,Aggregated,4.900000,0.000000,9700,9900,10000,10000,11000,12000,12000,12000,12000,12000,12000,819,0,9700.0,8292.276917948724,523.1164999999995,12082.1258,129.0
1668907112,50,,Aggregated,5.100000,0.000000,9700,9900,10000,10000,11000,12000,12000,12000,12000,12000,12000,824,0,9700.0,8300.567107766996,523.1164999999995,12082.1258,129.0
1668907113,50,,Aggregated,5.100000,0.000000,9600,9900,10000,10000,11000,12000,12000,12000,12000,12000,12000,829,0,9600.0,8308.286383835954,523.1164999999995,12082.1258,129.0
1668907114,50,,Aggregated,5.200000,0.000000,9600,9900,10000,10000,11000,12000,12000,12000,12000,12000,12000,834,0,9600.0,8316.103976139095,523.1164999999995,12082.1258,129.0
1668907115,50,,Aggregated,5.200000,0.000000,9700,9900,10000,10000,11000,12000,12000,12000,12000,12000,12000,840,0,9700.0,8325.908988095243,523.1164999999995,12082.1258,129.0
1668907116,50,,Aggregated,5.200000,0.000000,9700,9900,10000,10000,11000,11000,12000,12000,12000,12000,12000,845,0,9700.0,8333.774244378703,523.1164999999995,12082.1258,129.0
1668907117,50,,Aggregated,5.100000,0.000000,9700,9900,10000,10000,11000,11000,12000,12000,12000,12000,12000,850,0,9700.0,8341.630056000005,523.1164999999995,12082.1258,129.0
1668907118,50,,Aggregated,5.200000,0.000000,9700,9900,10000,10000,11000,11000,12000,12000,12000,12000,12000,856,0,9700.0,8350.63119018692,523.1164999999995,12082.1258,129.0
