Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668947880,50,,Aggregated,8.900000,0.000000,5700,5900,6100,6200,6500,6700,7100,7400,7800,7800,7800,1402,0,5700.0,4809.073642724671,74.22289999999987,7802.784099999997,129.0
1668947881,50,,Aggregated,9.100000,0.000000,5700,5900,6100,6200,6500,6700,7100,7400,7800,7800,7800,1409,0,5700.0,4813.633673030509,74.22289999999987,7802.784099999997,129.0
1668947882,50,,Aggregated,8.900000,0.000000,5700,5900,6100,6100,6500,6700,7100,7400,7800,7800,7800,1420,0,5700.0,4820.756916197174,74.22289999999987,7802.784099999997,129.0
1668947883,50,,Aggregated,8.900000,0.000000,5700,5900,6000,6100,6500,6700,7100,7400,7800,7800,7800,1431,0,5700.0,4825.621632285107,74.22289999999987,7802.784099999997,129.0
1668947884,50,,Aggregated,8.700000,0.000000,5700,5900,6000,6100,6500,6700,7100,7400,7800,7800,7800,1438,0,5700.0,4828.6654762865,74.22289999999987,7802.784099999997,129.0
1668947885,50,,Aggregated,8.800000,0.000000,5700,5900,6000,6100,6500,6700,7100,7400,7800,7800,7800,1447,0,5700.0,4833.352831237034,74.22289999999987,7802.784099999997,129.0
1668947886,50,,Aggregated,8.900000,0.000000,5700,5900,6000,6100,6500,6700,7100,7400,7800,7800,7800,1458,0,5700.0,4839.084058024681,74.22289999999987,7802.784099999997,129.0
1668947887,50,,Aggregated,8.900000,0.000000,5700,5900,6000,6100,6500,6700,7100,7400,7800,7800,7800,1465,0,5700.0,4841.308641365177,74.22289999999987,7802.784099999997,129.0
1668947888,50,,Aggregated,8.900000,0.000000,5700,5900,6000,6100,6500,6700,7100,7400,7800,7800,7800,1476,0,5700.0,4846.6018720867105,74.22289999999987,7802.784099999997,129.0
1668947889,50,,Aggregated,9.000000,0.000000,5700,5900,6000,6100,6500,6700,7100,7400,7800,7800,7800,1483,0,5700.0,4850.254677073489,74.22289999999987,7802.784099999997,129.0
1668947890,50,,Aggregated,9.000000,0.000000,5700,5900,6000,6100,6500,6700,7100,7400,7800,7800,7800,1490,0,5700.0,4854.962758523479,74.22289999999987,7802.784099999997,129.0
